"gene","Delta_2RF","euclidean_dist","s_SASA","s_Length","s_nmut","Essential","group","gene_ctrl","s_SASA_ctrl","s_Length_ctrl","s_nmut_ctrl","Essential_ctrl","group_ctrl"
"Q2YD98",0.437,0.618173321129907,1.23545108362477,0.605233002181737,0.477874261409347,"No",1,"A6PVS8",1.75988086740995,0.366982313205304,0.25349006847662,"No",0
"P49642",0.437,1.47963304713559,-1.05639539894107,-0.204819340338133,-0.150401478802288,"Yes",1,"Q9Y333",0.0877725384858211,-1.11577785701273,-0.374785671735014,"Yes",0
"P01019",0.436,2.16944699664183,-1.04405419185569,-0.022627637003214,0.25349006847662,"No",1,"Q93015",1.00386694268951,-0.580414544136273,-0.195278317388833,"No",0
"Q8TDQ7",0.436,2.28346316385455,-1.45733828213881,-0.60844403695703,-0.374785671735014,"No",1,"Q9NWQ9",0.794081212366473,-0.989645139319321,-0.374785671735014,"No",0
"Q86W42",0.435,2.13935463416025,-1.21907936455811,-0.426252333622111,-0.0157709630426516,"No",1,"Q96EL2",0.832769204049657,-0.913965508703278,-0.374785671735014,"No",0
"O43395",0.435,0.494027942246338,1.82550443684771,0.532356320847769,0.16373639130353,"Yes",1,"O95391",1.90924919825132,0.260470240486429,-0.240155155975378,"Yes",0
"P41229",0.435,4.23338540716505,-0.0292214849234907,2.99054284122813,3.34999193094825,"No",1,"A6NI56",2.23199800982547,0.487509132334558,0.792012131515164,"No",0
"Q7Z569",0.434,0.50756677066291,0.851138691443666,0.277287936178883,-0.374785671735014,"No",1,"Q9H074",1.24520738143019,-0.039445332695668,-0.329908833148469,"No",0
"Q86U44",0.434,0.326480602111665,0.851292746474517,0.243652544793975,-0.374785671735014,"Yes",1,"Q9H6T3",0.983970184244038,0.481903233770407,-0.195278317388833,"Yes",0
"Q9Y3B2",0.434,0.321907340506963,-0.0459361108658312,-0.835482928805159,-0.329908833148469,"Yes",1,"Q9NP97",0.110935195824582,-1.11297490773065,-0.374785671735014,"Yes",0
"Q07869",0.433,1.09318168029726,0.0379878768888216,-0.0702777747985004,-0.195278317388833,"No",1,"Q9BWX1",1.0998374087362,-0.314134362339084,-0.285031994561924,"No",0
"O75487",0.433,1.45556085925883,-0.215004779862087,0.176381762024159,-0.060647801629197,"No",1,"Q96NG5",1.14875127334196,-0.255272427415495,-0.329908833148469,"No",0
"Q00978",0.433,0.671647893988848,0.434382816866267,-0.280498970954176,-0.240155155975378,"No",1,"Q9Y224",0.942873537875162,-0.698138413983451,-0.374785671735014,"No",0
"O15379",0.432,1.65665747017179,-1.21662505974459,-0.182395746081527,-0.240155155975378,"Yes",1,"P84090",0.162375325721738,-1.09055131347405,-0.374785671735014,"Yes",0
"P51148",0.432,0.928114464854155,-0.0493031455720481,-0.77662099388157,-0.374785671735014,"No",1,"Q9Y534",0.860751788365157,-0.953206798652337,-0.329908833148469,"No",0
"P15121",0.432,2.44537831557318,-1.55008213419836,-0.496326065674003,-0.329908833148469,"No",1,"P0DM35",0.788077539231651,-1.2110781326033,-0.374785671735014,"No",0
"Q5XUX0",0.432,1.28277366947687,-0.0564898030120305,0.128731624228872,-0.195278317388833,"No",1,"P54274",1.18802522885804,-0.151563303978695,-0.329908833148469,"No",0
"P13716",0.431,2.38032137294252,-1.44649764425095,-0.457084775724943,-0.150401478802288,"No",1,"O95816",0.89963221713467,-0.790635740291948,-0.374785671735014,"No",0
"O15523",0.431,1.04261921651957,0.362890040889103,0.467888487360029,-0.374785671735014,"No",1,"Q52LJ0",1.18763366159037,-0.168380999671149,-0.329908833148469,"No",0
"P52209",0.431,1.56370045139761,-1.23569637108513,-0.0282335355673653,-0.285031994561924,"Yes",1,"Q96T76",-1.38373253646345,1.50497972172803,-0.0157709630426516,"Yes",0
"Q9BYD1",0.431,0.603786258677262,0.297879062045302,-0.883133066600445,-0.374785671735014,"No",1,"Q6NW29",0.899342496559965,-0.855103573779689,-0.329908833148469,"No",0
"P15498",0.43,2.17887060396567,-0.631393437459195,0.986434104544028,-0.195278317388833,"No",1,"Q8N9F8",1.34844444053491,0.0810814864335859,-0.285031994561924,"No",0
"Q9HCE1",0.43,2.82555124501212,-1.11489623759609,1.42930009111198,-0.150401478802288,"No",1,"O95780",1.32888646748326,0.0138107036637697,-0.240155155975378,"No",0
"Q9C093",0.429,3.38332027310097,0.678998640655102,3.72491555313196,1.28565735596716,"No",1,"Q7Z3E2",2.27460930380846,1.13499041649404,-0.195278317388833,"No",0
"Q8IVL5",0.429,1.79942886957573,-0.375685265453037,0.602430052899661,0.118859552716984,"No",1,"Q13106",1.22502414801312,-0.157169202542846,-0.195278317388833,"No",0
"Q9BZ29",0.429,4.37627617456103,-0.619406202565163,4.41724402580465,-0.285031994561924,"No",1,"Q15276",2.15656624606852,1.03408424233931,-0.285031994561924,"No",0
"Q9H2X0",0.429,1.71277272369012,0.163970158088136,1.29475852557235,-0.0157709630426516,"No",1,"Q8TBZ5",1.41865557987277,0.142746370639251,-0.195278317388833,"No",0
"Q9P2E3",0.429,3.92286256749176,-0.354860355996664,3.99399868421122,0.16373639130353,"No",1,"Q5BJF6",2.05925387354541,0.941586916030817,-0.329908833148469,"No",0
"Q05397",0.428,1.87333624849704,0.205422149595509,1.56664460593369,-0.285031994561924,"No",1,"O75123",1.39518176172544,0.120322776382645,-0.240155155975378,"No",0
"O15382",0.428,2.02960882664086,-1.0056071862927,-0.283301920236252,0.0291058755438937,"No",1,"P60153",0.929824180685419,-0.807453435984402,-0.285031994561924,"No",0
"O75914",0.428,0.968233561660782,0.519227630772314,0.184790609870386,0.388120584236256,"No",1,"Q6NX45",1.32446755511945,-0.0282335355673653,-0.105524640215742,"No",0
"Q96FS4",0.428,1.79055070808702,0.385258683423576,1.53861511311294,0.073982714130439,"No",1,"Q8IYT3",1.92343341697922,0.622050697874191,0.073982714130439,"No",0
"P51449",0.427,0.604720278294451,0.733486188224488,0.0698696893052832,-0.105524640215742,"No",1,"P17023",1.28591739287875,-0.0983072676192572,-0.285031994561924,"No",0
"P62195",0.427,0.736072205335424,0.026281252363165,-0.244060630287192,-0.374785671735014,"Yes",1,"Q16543",0.756780291019868,-0.322543210185311,-0.329908833148469,"Yes",0
"Q9GZL7",0.427,1.58242088395868,-1.12505933241591,-0.196410492491906,-0.285031994561924,"Yes",1,"Q15370",0.203528987291102,-1.05131002352499,-0.374785671735014,"Yes",0
"P00352",0.427,2.68142268651489,-1.59443327153376,0.0222195515099968,-0.285031994561924,"No",1,"Q96E11",1.00195943328404,-0.647685326906089,-0.285031994561924,"No",0
"P48443",0.426,0.561345957650704,0.729536466049748,-0.0842925212088788,-0.329908833148469,"No",1,"O43294",1.28905762510502,-0.0898984197730301,-0.374785671735014,"No",0
"O95980",0.426,2.43621759740553,-0.631161358837991,1.33960571408556,-0.105524640215742,"No",1,"Q9ULM2",1.45882696755836,0.100702131408116,-0.285031994561924,"No",0
"O95340",0.425,2.43101708988517,-1.17085559527391,0.338952820384548,0.0291058755438937,"No",1,"Q8IUB2",0.987545605014016,-0.734576754650435,-0.285031994561924,"No",0
"Q9UBG7",0.425,1.63059465588151,-0.39833900068424,0.0670667400232075,-0.195278317388833,"No",1,"O75618",1.12333435708868,-0.490720167109851,-0.374785671735014,"No",0
"P22695",0.424,2.21097932323975,-1.09947536169426,-0.112322014029636,-0.0157709630426516,"No",1,"P55854",0.8635589710818,-1.09335426275612,-0.285031994561924,"No",0
"P83876",0.424,0.838102215660013,-0.623674989266901,-0.98403924075517,-0.374785671735014,"Yes",1,"Q15843",0.19680121122145,-1.15501914696179,-0.374785671735014,"Yes",0
"Q13322",0.424,0.853186226010099,0.599885933639299,0.282893834743034,-0.0157709630426516,"No",1,"Q6PK81",1.31695406138662,-0.143154456132468,-0.195278317388833,"No",0
"P04183",0.424,0.957719562716807,0.0212323406844546,-0.726167906804208,-0.374785671735014,"No",1,"Q86YW7",0.932405572980546,-1.01767463214008,-0.329908833148469,"No",0
"Q8N9S9",0.424,1.60898808502814,-0.47632611424955,-0.148760354696619,-0.150401478802288,"No",1,"Q8TAD2",0.976806633865307,-0.815862283830629,-0.329908833148469,"No",0
"Q96FV9",0.424,0.772121256722725,0.369355026930745,0.459479639513802,-0.285031994561924,"Yes",1,"P56182",0.863325387397082,-0.0898984197730301,-0.060647801629197,"Yes",0
"Q8WV93",0.423,1.43266760824487,-0.223050823547678,-0.0338394341315167,-0.285031994561924,"No",1,"Q8IVV7",1.1137712095501,-0.541173254187213,-0.374785671735014,"No",0
"P15882",0.422,1.60393212058194,-0.331606810761927,-0.0955043183371815,0.208613229890075,"No",1,"Q9H0U6",0.978871308993871,-0.877527168036294,-0.285031994561924,"No",0
"P42226",0.422,1.81372947896076,0.0914530907645105,0.992040003108179,0.0291058755438937,"No",1,"Q9H7X3",1.27593215437623,-0.333755007313614,-0.329908833148469,"No",0
"P29692",0.421,0.0504307727558259,1.48567808244359,-0.594429290546651,-0.285031994561924,"No",1,"Q99944",1.44810251475481,-0.560793899161743,-0.285031994561924,"No",0
"Q75QN2",0.421,2.58575752195653,-0.703517144069442,1.40687649685538,-0.060647801629197,"Yes",1,"Q9Y3E7",0.672330967702379,-0.759803298189116,-0.374785671735014,"Yes",0
"P48200",0.421,3.26207723376723,-1.47066336970998,1.31718211982896,0.208613229890075,"No",1,"Q9H6K1",1.14208269046615,-0.546779152751365,-0.374785671735014,"No",0
"Q15436",0.42,2.80717558034747,-1.30132982375889,0.762198161977974,-0.195278317388833,"No",1,"Q16527",0.995947407753349,-0.84108882736931,-0.374785671735014,"No",0
"Q2MV58",0.42,1.26141454060832,0.280434682447161,0.263273189768505,-0.105524640215742,"No",1,"P22692",1.12218622853092,-0.658897124034392,-0.285031994561924,"No",0
"Q96L93",0.42,2.34271826249191,0.256407380181046,2.30942616568375,0.118859552716984,"No",1,"Q96CN9",2.00325401937992,0.790227654798731,-0.240155155975378,"No",0
"P01011",0.42,2.03636054202354,-0.837907093233829,-0.196410492491906,0.25349006847662,"No",1,"O95751",0.95194952020853,-0.972827443626867,-0.329908833148469,"No",0
"O75635",0.419,2.39146503145823,-1.32977712347011,-0.31693731162116,-0.195278317388833,"No",1,"Q6XE38",0.908070823911914,-1.14941324839763,-0.329908833148469,"No",0
"Q9UDY4",0.419,0.697490699366469,0.455038547253284,-0.437464130750414,-0.240155155975378,"No",1,"Q5TGL8",1.07966775074595,-0.734576754650435,-0.329908833148469,"No",0
"P10144",0.419,1.75308929929642,-0.762811167907311,-0.689729566137224,-0.150401478802288,"No",1,"A8MT69",0.912443866780141,-1.15501914696179,-0.374785671735014,"No",0
"Q14790",0.419,1.65039027632255,-0.39931226506828,-0.039445332695668,-0.150401478802288,"No",1,"Q9H446",1.09596790924096,-0.700941363265527,-0.374785671735014,"No",0
"O14782",0.418,0.977167364146019,0.960974739715656,0.840680741876093,-0.285031994561924,"No",1,"Q8NHQ1",1.7577899188837,0.291302682589261,-0.150401478802288,"No",0
"O95155",0.418,2.54329049337319,0.0136482490479525,2.26738192645261,-0.240155155975378,"No",1,"Q92805",2.06339637552108,0.767804060542126,-0.105524640215742,"No",0
"Q96PP8",0.418,1.75371800440229,-0.333802863390595,0.260470240486429,-0.150401478802288,"No",1,"O76076",1.13464316512576,-0.681320718290997,-0.329908833148469,"No",0
"Q9UKF6",0.417,2.02641368811542,-1.04424343258691,0.535159270129845,-0.285031994561924,"Yes",1,"O15514",0.29378967512763,-0.98403924075517,-0.374785671735014,"Yes",0
"Q13257",0.417,0.73059191775253,-0.440183871454107,-0.807453435984402,-0.329908833148469,"Yes",1,"O75347",0.237933013449275,-1.07933951634574,-0.329908833148469,"Yes",0
"Q63HM9",0.417,2.26047283815466,-1.23395240773594,-0.482311319263624,-0.374785671735014,"No",1,"P11441",0.979286929592603,-0.941995001524034,-0.374785671735014,"No",0
"O00522",0.417,2.22654965201891,-0.430298958187656,0.68091263279778,0.477874261409347,"No",1,"Q9BSG1",1.43265661507375,-0.190804593927754,-0.374785671735014,"No",0
"P49767",0.417,0.443588877664941,1.16020959861982,-0.207622289620208,0.0291058755438937,"No",1,"Q8NEY3",1.30909275609366,-0.527158507776835,-0.240155155975378,"No",0
"Q9UHD0",0.416,1.51467731658787,-0.545873703360741,-0.885936015882521,-0.240155155975378,"No",1,"O95968",0.942970130735098,-1.1297926034231,-0.374785671735014,"No",0
"Q8NFX7",0.416,0.960981110226969,0.0420645245846327,-0.793438689574024,-0.374785671735014,"No",1,"Q9P0P0",0.985411291668989,-0.953206798652337,-0.285031994561924,"No",0
"O43323",0.415,1.90182063387627,-0.750693890282375,-0.272090123107949,0.0291058755438937,"No",1,"Q86WS3",1.00236461933692,-0.939192052241959,-0.285031994561924,"No",0
"Q8IXB1",0.415,2.51375330852756,-0.821291652505827,0.840680741876093,-0.285031994561924,"No",1,"Q86XF7",1.16655999857344,-0.695335464701375,-0.374785671735014,"No",0
"Q9UM54",0.415,2.82760277453619,-0.20840480963049,2.244958332196,-0.374785671735014,"No",1,"P0C221",2.2123829790711,0.840680741876093,0.0291058755438937,"No",0
"Q16674",0.415,0.670874899793683,0.314254097847013,-1.014871682858,-0.285031994561924,"No",1,"O94817",0.983150817851493,-0.989645139319321,-0.329908833148469,"No",0
"O60861",0.414,0.763315920718252,0.74162124361818,-0.0478541805418951,-0.329908833148469,"No",1,"Q12982",1.35518832322354,-0.501931964238154,-0.329908833148469,"No",0
"O75747",0.414,3.09241073475319,-0.194256097227023,2.66820367378943,-0.195278317388833,"No",1,"Q9NQR7",2.10049220051265,0.599627103617585,-0.329908833148469,"No",0
"Q6FHJ7",0.414,0.690361288108811,0.548794441753678,-0.412237587211732,-0.105524640215742,"No",1,"P13727",1.11763000183029,-0.759803298189116,-0.285031994561924,"No",0
"Q8IYM1",0.414,1.14256255730381,0.0143242615383238,-0.378602195826824,-0.150401478802288,"No",1,"Q8IYS8",1.02205413299331,-0.899950762292899,-0.285031994561924,"No",0
"Q96GW9",0.414,2.02974108666745,-1.15595104581348,0.280090885460959,-0.0157709630426516,"Yes",1,"Q99471",0.417846916251906,-0.950403849370262,-0.374785671735014,"Yes",0
"P19174",0.412,3.21940728524765,-0.652571370981816,2.2337465350677,-0.195278317388833,"No",1,"Q9ULJ1",1.99245532767584,0.400617704590213,-0.105524640215742,"No",0
"Q8WY64",0.412,1.7167500748775,-0.475347865770746,-0.134745608286241,-0.105524640215742,"No",1,"Q9H9Z2",1.0857902825164,-0.7962416388561,-0.374785671735014,"No",0
"Q96PU4",0.412,1.79647624294266,0.0874952494710823,0.865907285414774,-0.374785671735014,"No",1,"Q969S3",1.62543496938569,-0.0450512312598194,-0.195278317388833,"No",0
"P24522",0.412,1.19771164866264,-0.195840509121514,-0.919571407267429,-0.374785671735014,"No",1,"Q9BTT4",0.998915667314534,-1.0036598857297,-0.374785671735014,"No",0
"Q9UN37",0.411,1.73697614201139,-0.430935483633354,-0.157169202542846,0.16373639130353,"No",1,"Q8N6M9",1.01941681500206,-0.975630392908943,-0.329908833148469,"No",0
"O75436",0.411,1.42813686261179,-0.257500917135842,-0.46549362357117,-0.374785671735014,"No",1,"P01591",1.09076921375111,-0.936389102959883,-0.374785671735014,"No",0
"P47813",0.411,0.0401783308406564,1.17056387507892,-0.978433342191018,-0.329908833148469,"Yes",1,"Q9H633",1.19935008360579,-0.950403849370262,-0.329908833148469,"Yes",0
"Q8TBB1",0.411,1.4352684354367,0.41905970627886,0.658489038541174,-0.285031994561924,"No",1,"Q7L8J4",1.50083661360254,-0.280498970954176,-0.374785671735014,"No",0
"P53673",0.41,2.28649199437957,-1.16082212260305,-0.832679979523083,-0.0157709630426516,"No",1,"Q9BYC9",1.10015288298941,-0.96441859578064,-0.329908833148469,"No",0
"Q06520",0.41,2.37620268322804,-1.21727905219178,-0.583217493418348,-0.240155155975378,"No",1,"Q16082",1.14089299217455,-0.871921269472143,-0.285031994561924,"No",0
"Q9NRR4",0.41,2.54005814670021,0.575737291714048,2.46919427476206,0.0291058755438937,"No",1,"Q8IYE1",2.31697256370169,0.622050697874191,-0.060647801629197,"No",0
"Q92901",0.41,1.73559072050479,-0.371711804247628,-0.241257681005116,0.25349006847662,"No",1,"Q96BQ5",1.24037315000063,-0.65329122547024,-0.240155155975378,"No",0
"Q15052",0.409,1.37257945422939,0.784809616541819,0.793030604080807,0.0291058755438937,"No",1,"Q8ND07",1.93899943672069,0.100702131408116,-0.240155155975378,"No",0
"P22307",0.408,2.72971086030776,-1.38899074609435,0.151155218485478,-0.374785671735014,"No",1,"B2RUY7",1.18423212839207,-0.759803298189116,-0.374785671735014,"No",0
"Q8WYR1",0.408,1.9858277286669,0.175129037620978,1.08453732941668,-0.150401478802288,"No",1,"Q96LI9",1.41360298366734,-0.451478877160792,-0.374785671735014,"No",0
"P46976",0.407,1.90085188141535,-0.619245068095334,-0.40102579008343,-0.060647801629197,"No",1,"Q9Y4P9",1.22803722731374,-0.720562008240056,-0.374785671735014,"No",0
"Q03154",0.406,2.6356365790875,-1.33208064623491,-0.238454731723041,0.073982714130439,"No",1,"O15467",1.16683518430105,-1.04570412496083,-0.150401478802288,"No",0
"Q08752",0.406,2.43082478546019,-1.16425501655116,-0.344966804441916,-0.285031994561924,"No",1,"Q92688",1.2431583175073,-0.678517769008921,-0.329908833148469,"No",0
"Q13049",0.406,1.63567940274722,0.0653954155919065,0.448267842385499,-0.150401478802288,"No",1,"Q99439",1.37978197536615,-0.515946710648532,-0.285031994561924,"No",0
"Q9UPW8",0.406,3.65068045449966,0.212852077052152,3.39136458856495,0.118859552716984,"No",1,"Q86YS3",2.26181907528489,0.403420653872288,-0.329908833148469,"No",0
"O00507",0.405,6.15356311920171,-0.671599505694129,5.77947737689343,-0.195278317388833,"No",1,"A8MZA4",2.71610068253605,0.647277241412872,0.0291058755438937,"No",0
"Q06265",0.405,0.582612021701756,0.796344918310177,-0.151563303978695,-0.0157709630426516,"Yes",1,"Q99614",1.14176764487698,-0.563596848443819,-0.240155155975378,"Yes",0
"O00423",0.405,2.5322342064229,-0.71191721033916,0.902345626081758,-0.060647801629197,"No",1,"Q9UHF1",1.31198749051433,-0.616852884803257,-0.150401478802288,"No",0
"P30048",0.404,1.16830444120937,0.0665246656045716,-0.664503022598543,-0.195278317388833,"No",1,"Q8WUR7",1.19770611276515,-0.953206798652337,-0.240155155975378,"No",0
"Q9NR19",0.404,3.02253689822672,-1.47037791108648,0.582809407925131,-0.105524640215742,"No",1,"Q9H898",1.23795608627522,-0.740182653214586,-0.329908833148469,"No",0
"Q9UKP5",0.404,2.8559711358291,-0.342233123226081,1.74883630926861,-0.060647801629197,"No",1,"Q6ZP65",2.05210604242667,0.224031899819445,-0.374785671735014,"No",0
"P08319",0.404,2.86507265418342,-1.58547773777596,-0.31693731162116,-0.285031994561924,"No",1,"Q6Q6R5",1.24150750927022,-0.773818044599494,-0.374785671735014,"No",0
"P49840",0.404,1.58622207723109,-0.14186296606065,-0.0282335355673653,-0.374785671735014,"No",1,"Q96C19",1.29068041987594,-0.709350211111754,-0.374785671735014,"No",0
"P40925",0.403,2.63738755541873,-1.37899002978858,-0.445872978596641,-0.329908833148469,"No",1,"Q7Z5A8",1.19399972693267,-1.00926578429385,-0.195278317388833,"No",0
"P06870",0.403,2.19922131942734,-0.959857982752925,-0.647685326906089,-0.105524640215742,"No",1,"A6NMZ2",1.20819390377892,-0.970024494344791,-0.285031994561924,"No",0
"Q01082",0.403,5.539093816243,0.0989320829697744,5.24411406401697,1.4202878717268,"No",1,"P0CG33",2.65843975309131,0.560385813668526,-0.060647801629197,"No",0
"P60900",0.402,1.34891584696804,-0.907562564644539,-0.6925325154193,-0.374785671735014,"Yes",1,"P63173",0.347909559211357,-1.18585158906462,-0.374785671735014,"Yes",0
"Q9UNS1",0.402,2.70507478394856,0.282002090527963,2.0039046939375,0.298366907063166,"Yes",1,"Q9Y266",1.18843147190964,-0.454281826442868,-0.374785671735014,"Yes",0
"Q15669",0.402,1.89335329365479,-0.655258165229546,-0.846694725933462,-0.285031994561924,"No",1,"Q1L6U9",1.23034172056233,-0.992448088601397,-0.374785671735014,"No",0
"Q15777",0.402,2.5906569461862,-1.32223045917695,-0.557990949879667,-0.374785671735014,"No",1,"Q16540",1.2381030827081,-0.953206798652337,-0.374785671735014,"No",0
"P35225",0.401,1.21629570416859,0.0468633707773219,-0.972827443626867,-0.195278317388833,"No",1,"Q8IZS6",1.25105416740544,-0.827074080958932,-0.105524640215742,"No",0
"Q9NQ66",0.401,3.03683115899117,-0.341216445873217,2.0263282881941,-0.060647801629197,"No",1,"Q9H5N1",2.08431097786278,0.212820102691142,-0.285031994561924,"No",0
